date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:26:31	8930/8930	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:47:55%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/25aac58a-8f9e-4a6f-820b-facb860a9068_tokinoha-bowl-green-4@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/25aac58a-8f9e-4a6f-820b-facb860a9068_tokinoha-bowl-green-4@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/normal-special-day-bowl/)
12:26:32	685/685	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:47:59%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/25aac58a-8f9e-4a6f-820b-facb860a9068_tokinoha-bowl-green-4@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/25aac58a-8f9e-4a6f-820b-facb860a9068_tokinoha-bowl-green-4@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/normal-special-day-bowl/)
12:26:33	837/837	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2006:56:33%20GMT	https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:34	2177/2177	---MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2006:56:34%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3038	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3038.json	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:35	8101/8101	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:49:58%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7e11f4ff-63f1-4e58-afab-a164671c4217_ishikawa-vase-white-1@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7e11f4ff-63f1-4e58-afab-a164671c4217_ishikawa-vase-white-1@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:36	5218/5218	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:50:02%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7e11f4ff-63f1-4e58-afab-a164671c4217_ishikawa-vase-white-1@0_5x-600x600.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7e11f4ff-63f1-4e58-afab-a164671c4217_ishikawa-vase-white-1@0_5x-600x600.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:37	8950/8950	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:50:06%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/6981da46-1e16-434d-b94b-88e7e4f3034f_ishikawa-vase-white-2@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/6981da46-1e16-434d-b94b-88e7e4f3034f_ishikawa-vase-white-2@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:38	670/670	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:50:10%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/6981da46-1e16-434d-b94b-88e7e4f3034f_ishikawa-vase-white-2@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/6981da46-1e16-434d-b94b-88e7e4f3034f_ishikawa-vase-white-2@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:39	10796/10796	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:50:14%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a8d55ad0-028e-4156-b2f1-a1c099092ce9_ishikawa-vase-white-4@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a8d55ad0-028e-4156-b2f1-a1c099092ce9_ishikawa-vase-white-4@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:40	776/776	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:50:18%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a8d55ad0-028e-4156-b2f1-a1c099092ce9_ishikawa-vase-white-4@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a8d55ad0-028e-4156-b2f1-a1c099092ce9_ishikawa-vase-white-4@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/parisian-wabi-sabi-vase/)
12:26:41	813/813	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2006:56:41%20GMT	https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/product/poetry-notebook/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:42	2153/2153	---MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2006:56:42%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3022	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3022.json	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:43	31037/31037	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ce2cc9ee-0506-4c58-bf27-92d667bbf1c4_suzumeya-book-ink-red-1@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ce2cc9ee-0506-4c58-bf27-92d667bbf1c4_suzumeya-book-ink-red-1@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:44	3829/3829	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:45%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ce2cc9ee-0506-4c58-bf27-92d667bbf1c4_suzumeya-book-ink-red-1@0_5x-600x438.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/ce2cc9ee-0506-4c58-bf27-92d667bbf1c4_suzumeya-book-ink-red-1@0_5x-600x438.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:45	9085/9085	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:10%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/62a8709a-a232-4e4a-b8c0-2ea0bc449a5f_suzumeya-book-ink-red-3@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/62a8709a-a232-4e4a-b8c0-2ea0bc449a5f_suzumeya-book-ink-red-3@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:46	589/589	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:15%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/62a8709a-a232-4e4a-b8c0-2ea0bc449a5f_suzumeya-book-ink-red-3@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/62a8709a-a232-4e4a-b8c0-2ea0bc449a5f_suzumeya-book-ink-red-3@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:48	7899/7899	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:19%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a63141df-2bea-44e8-975d-b2ae3dd62be5_suzumeya-book-ink-red-2@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a63141df-2bea-44e8-975d-b2ae3dd62be5_suzumeya-book-ink-red-2@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:49	498/498	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:23%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a63141df-2bea-44e8-975d-b2ae3dd62be5_suzumeya-book-ink-red-2@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/a63141df-2bea-44e8-975d-b2ae3dd62be5_suzumeya-book-ink-red-2@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/poetry-notebook/)
12:26:52	2171/2171	---MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2006:56:50%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3026	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/product/3026.json	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:52	831/831	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2006:56:50%20GMT	https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/product/words-waving-notebook/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:53	8488/8488	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:58%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bb3c7d83-52b0-4b0d-a59f-de9f8c5b4c3f_suzumeya-book-thread-beige-1@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bb3c7d83-52b0-4b0d-a59f-de9f8c5b4c3f_suzumeya-book-thread-beige-1@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:54	5512/5512	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:49:01%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bb3c7d83-52b0-4b0d-a59f-de9f8c5b4c3f_suzumeya-book-thread-beige-1@0_5x-600x600.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/bb3c7d83-52b0-4b0d-a59f-de9f8c5b4c3f_suzumeya-book-thread-beige-1@0_5x-600x600.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:56	12725/12725	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:50%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7d8045e4-90a9-4a2b-baff-94e6d0d3bb13_suzumeya-book-binding-grey-4@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7d8045e4-90a9-4a2b-baff-94e6d0d3bb13_suzumeya-book-binding-grey-4@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:56	687/687	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:48:54%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7d8045e4-90a9-4a2b-baff-94e6d0d3bb13_suzumeya-book-binding-grey-4@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/7d8045e4-90a9-4a2b-baff-94e6d0d3bb13_suzumeya-book-binding-grey-4@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:58	11040/11040	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:49:05%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/e7ffda57-a28b-4765-a5e5-daf5c94fb440_suzumeya-book-binding-grey-2@0_5x.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/e7ffda57-a28b-4765-a5e5-daf5c94fb440_suzumeya-book-binding-grey-2@0_5x.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:26:59	742/742	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:49:10%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/e7ffda57-a28b-4765-a5e5-daf5c94fb440_suzumeya-book-binding-grey-2@0_5x-100x100.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/e7ffda57-a28b-4765-a5e5-daf5c94fb440_suzumeya-book-binding-grey-2@0_5x-100x100.jpg	(from https://nuss.uxper.co/boutique-hotel/product/words-waving-notebook/)
12:27:00	911/911	---M-Z	200	added ('OK')	application/rss+xml	date:Mon,%2012%20Aug%202024%2006:57:00%20GMT	https://nuss.uxper.co/boutique-hotel/breakfast-included-when-booking-the-junior-suite-copy/feed/	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/breakfast-included-when-booking-the-junior-suite-copy/feed/index.html	(from https://nuss.uxper.co/boutique-hotel/breakfast-included-when-booking-the-junior-suite-copy/)
12:27:01	4114/4114	---MCZ	200	added ('OK')	application/json	date:Mon,%2012%20Aug%202024%2006:57:00%20GMT	https://nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/433	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-json/wp/v2/posts/433.json	(from https://nuss.uxper.co/boutique-hotel/breakfast-included-when-booking-the-junior-suite-copy/)
12:27:02	39120/39120	---M--	200	added ('OK')	image/jpeg	date:Sat,%2031%20Jul%202021%2017:32:00%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-3.jpeg	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/uploads/sites/2/2021/06/post-3.jpg	(from https://nuss.uxper.co/boutique-hotel/breakfast-included-when-booking-the-junior-suite-copy/)
12:27:03	193/193	---MCZ	200	added ('OK')	text/plain	etag:W/%22660bdf52-21c%22	https://secure.gravatar.com/robots.txt		(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/)
12:27:04	985835/985835	---MCZ	200	added ('OK')	text/css	date:Thu,%2009%20May%202024%2004:21:35%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/cache/autoptimize/2/css/autoptimize_9e6beae4543315037276a255e114859d.css	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/cache/autoptimize/2/css/autoptimize_9e6beae4543315037276a255e114859d.css	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:05	16952/16952	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-HzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-HzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:06	13372/13372	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-OzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-OzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:07	7200/7200	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-FzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-FzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:08	23008/23008	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-EzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-EzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:10	26496/26496	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-KzhWp_D95.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEPjuz-KzhWp_D95.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:11	17340/17340	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:40%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtFmSyn7B6DxjY.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtFmSyn7B6DxjY.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:12	13652/13652	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtMmSyn7B6DxjY.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtMmSyn7B6DxjY.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:13	7472/7472	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtHmSyn7B6DxjY.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtHmSyn7B6DxjY.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:14	23964/23964	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtGmSyn7B6DxjY.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtGmSyn7B6DxjY.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:15	27800/27800	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSyn7B6D.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3ZmX5slCNuHLi8bLeY9MK7whWMhyjYrEtImSyn7B6D.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:17	17272/17272	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-HzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-HzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:18	13576/13576	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-OzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-OzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:19	7552/7552	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-FzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-FzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:20	24084/24084	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-EzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-EzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:22	28200/28200	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-KzhWp_D95.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEO7uj-KzhWp_D95.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:23	17536/17536	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-HzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-HzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:24	13640/13640	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-OzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-OzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
12:27:25	7552/7552	---M--	200	added ('OK')	font/woff	date:Mon,%2015%20Aug%202022%2011:38:41%20GMT	https://nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-FzhWp_D95AnI.woff	/home/isha/Desktop/hostel/hostel/nuss.uxper.co/boutique-hotel/wp-content/fonts/cormorant-garamond/co3WmX5slCNuHLi8bLeY9MK7whWMhyjYrEOXvT-FzhWp_D95AnI.woff	(from https://nuss.uxper.co/boutique-hotel/benefits-of-having-online-registration-at-your-hotel/?replytocom=1)
